	y	0	1	2	3	4	5	6	7	8	9	10	11
0	1	-2.6707936507936507	0.021154348393836786	-0.03138889577419862	0.07647628267182971	0.013404233631205242	-0.004595835883055621	-0.0012688697639924862	0.019210315482368772	-0.010268093051642224	0.0027930394504730657	-0.021793179209431253	0.10273770491803275
1	1	1.3448275862068968	-0.11340766929562152	-0.3157416283881766	0.14646093031440066	0.3006309676698866	-0.0523675168720458	0.010999999999999996	0.004894887402628535	-0.13563434601662078	0.004645638621208689	-0.04041995284583953	0.54552867121804
2	1	-4.510021999999999	0.06258945998698762	0.0601285398676068	0.20862068965517255	-0.05095391184538811	0.4563662470605441	0.03188275275471755	-0.10447556428475283	0.024718124113838946	0.0009442641267535731	0.04063584091626544	-0.1890690737577778
3	1	-1.0058333333333334	0.0	0.01898723996707896	0.45205479452054753	0.06653786250813232	-0.005327813694677747	-0.006109299999999984	-0.0035143051216595805	0.014868087417498344	0.00066141308388077	0.04129251002935481	-0.4226816515355555
4	1	-0.5400000000000009	-0.16917293233082686	0.09444391477775682	-0.43615667591215823	-0.11147236414305628	0.01406078990431639	-0.011852100000000004	0.04788096795746512	0.0801394218830096	0.0074346963085407045	0.04261809285640016	0.5445624303232998
5	1	-0.41000000000000014	0.08943088932099053	0.038711566432293676	0.021978021978021678	-0.004554326610279658	-0.019999999999999962	0.009193135081814713	-0.00588157822965292	0.03094136792174118	0.001672437007305752	0.016334061374389097	-1.0008623949155555
6	1	-2.9207936507936507	0.7908462413581867	-0.04223319607964915	0.29861982434127965	0.14032584635075174	-0.10850373399770144	-0.021299221607997132	-0.08567705026668383	0.02982476404516743	0.005562596049049413	0.017932082869121062	0.3865950555314812
7	1	-1.875	0.03571396410979677	0.02839483211026228	0.15988096971959842	0.049857549857549976	-0.008294498309253134	0.014738192926747884	-0.02980801077822562	0.06956757855209572	0.002178166693886513	0.013758980665698795	-0.9031957282488889
8	1	0.17999999999999972	-0.026721475092568725	0.006481969085962602	-0.1793763951897458	-0.016518784074587844	-0.19543732483526466	0.011308745625529373	0.0065753993807752265	0.015401475507130356	0.0006762079076490079	0.012551666540985298	-0.26925619351333324
9	1	-0.8175833333333333	-0.0031347962382447525	0.015206134143998518	-0.08786428713196204	0.06835722160970215	0.029198138119936212	-0.01739780000000002	0.0031898712273365146	0.049348915483469646	0.0025826161386283113	0.02034116761044833	2.1055665169481372
10	1	-0.7300000000000004	0.08019617558806069	0.21698870767600698	-0.4441543911989555	-0.16089860352155427	0.05579999999999996	-0.12124652892591364	0.07325601860246825	0.1730709805762073	0.012556674483472162	0.034873796298633686	0.5591778149386845
11	1	0.6574999999999998	0.0	0.01179418065817378	0.19782608695652182	0.03866792929292928	-0.015100149681401547	0.006095900000000015	0.0037726000646112826	0.011100166257067057	0.0008103972999885158	0.017898796257539925	0.6133407007622221
12	1	-3.077239999999999	0.05901055576751868	0.08685864506705337	0.8698547215496366	-0.08033893752365606	0.3484700409743265	0.04332588951734147	0.037592630159854354	0.08500985814340228	-0.0004178131110523717	0.01272949535961169	-0.8230463949155556
13	1	-4.301133	0.04528301886792474	0.02471235109392106	-0.14624740433105898	0.08989784335981832	-0.01541742494226328	0.027329676674364894	-0.012849610711060477	0.040160430988653475	0.002260882361994774	0.011889620018942901	0.44133281044222233
14	1	-0.6476249999999997	-0.0298509815103305	0.057490298751926905	-0.1436251920122884	-0.14818481848184828	0.09383100000000005	-0.03322159999999999	0.04847108293974	0.05814784013262353	0.0025837582134588775	0.014279744420958659	0.7003490340955555
15	1	0.9700000000000002	0.045045045260293515	0.022034702402393025	0.5121951219512195	0.04228855721393043	-0.010000000000000009	0.013572549538906353	0.0047936323997085535	0.053661977625119484	0.00141775873088687	0.00011449102369721429	-0.26708532675999996
