	y	0	1	2	3	4	5	6	7	8	9	10	11
15	1	-4.510021999999999	0.06258945998698762	0.0601285398676068	0.20862068965517255	-0.05095391184538811	0.4563662470605441	0.03188275275471755	-0.10447556428475283	0.024718124113838946	0.0009442641267535731	0.04063584091626544	-0.1890690737577778
16	1	0.1816666666666671	0.0	0.006620935075214829	0.016917293233082553	0.017554253436997902	-0.02468201635141838	0.018913000000000013	0.008596346539552506	0.014093799824572262	0.0010257565153048518	0.0039124852978345195	-0.2548303533333333
17	1	-2.8900000000000006	0.0	-0.0109281238900647	0.19272727272727264	0.07567483429105115	-0.007363229979495067	0.019474200000000025	-2.8988073018055335e-05	0.0035121512829031087	0.0007853174804806958	0.0181626758169783	-0.8355290615822223
18	1	-1.875	0.03571396410979677	0.02839483211026228	0.15988096971959842	0.049857549857549976	-0.008294498309253134	0.014738192926747884	-0.02980801077822562	0.06956757855209572	0.002178166693886513	0.013758980665698795	-0.9031957282488889
19	1	-0.73	0.05172414463378461	0.028259933239929147	-0.12021857923497259	-0.008724832214765166	-0.009999999999999953	0.012645754931412984	-0.015874026426753604	0.040482780075577374	0.003652156974920537	0.01786222718537228	-0.6388188935488889
20	1	-3.077239999999999	0.05901055576751868	0.08685864506705337	0.8698547215496366	-0.08033893752365606	0.3484700409743265	0.04332588951734147	0.037592630159854354	0.08500985814340228	-0.0004178131110523717	0.01272949535961169	-0.8230463949155556
21	1	0.2400000000000002	0.0019649999999995504	-0.0177914367433743	0.09629099999999968	0.03564954682779464	-0.06162989677487818	-0.0016594306268364126	0.005049155277621467	-0.007302169289948202	-0.000667503068206364	0.01554058927114303	0.1385906104422223
22	1	-4.301133	0.04528301886792474	0.02471235109392106	-0.14624740433105898	0.08989784335981832	-0.01541742494226328	0.027329676674364894	-0.012849610711060477	0.040160430988653475	0.002260882361994774	0.011889620018942901	0.44133281044222233
23	1	-0.09999999999999964	0.0624999980700367	0.010697523228553496	0.047945205479452024	0.025848142164781818	0.020000000000000018	0.026063382992272482	-0.015186726537330053	0.04358764076285937	0.0018135760238245785	-0.006797658573964965	-0.7517600794533332
24	1	-0.7225082999999994	-0.01492549075516525	0.017145313615729352	-0.1526132404181182	-0.0537848605577691	0.05218399999999995	0.00932630000000001	0.025629796336563183	0.026870481958490955	0.0013857924364594314	0.0029296635952253893	-0.19455202222222223
25	0	-1.1300000000000003	0.05835699999999977	-0.0170452266693622	0.07922015999999998	0.011639676113360142	-0.053307288336466085	0.007145284943299468	0.0007015510090840789	-0.006244883195202	0.0012959425645038278	0.02145666282158608	-0.6121522268822223
26	0	-0.4249999999999998	-0.08045976059724835	0.05670947380005076	0.06487515747433803	0.02996042962125478	0.027982240313583567	0.0009648726066636693	-0.001236243027287802	0.08962935323383081	0.0015815747512437882	0.02553765969155571	0.7424890666666667
27	0	0.3200000000000003	-0.031865000000000254	0.01497390207123206	-0.02404368999999995	0.02220851326341755	-0.05496165025619093	-0.0005028080694037679	0.008768132451027096	0.01895533809660771	1.042164607880161e-05	0.0236527045752787	0.011082780497619016
28	0	-0.9100000000000001	0.03571396410979677	0.0378808061460697	0.018862483685834652	0.004587155963302836	0.010918606868988129	-0.0022356939429274414	0.018205246023867628	0.0761773426561303	0.0004282555735210594	0.02129055830201202	-0.09712171111111095
29	0	-0.4900000000000002	0.05625499999999972	-0.018433200423030482	0.08230546999999988	-0.001977261492832394	0.007069366668616572	0.004389830356309729	-0.01590555592381037	-0.012256639097492417	0.0010101577524296588	0.020742278738182792	-0.31241678365333336
30	0	-1.4999999999999996	0.01200000000000001	-0.019243326587395693	0.016642529999999933	0.012935323383084452	-0.037023985460418074	-0.016638396151665777	0.03138914700295071	-0.0036957877275774487	0.00038181447731077973	0.014372977106581284	-1.546813922588889
31	0	-0.3557667000000002	-0.018181960991714763	-0.06692710683738351	-0.011884550084889423	0.017274472168905763	-0.02344400000000002	-0.002616300000000016	-0.0159851657173685	-0.09617041501328771	-0.0026324240707485055	0.014905487068305929	0.2022244596622223
32	0	0.018537666666667008	0.1227217496962334	0.022574949183330473	0.08316320290775203	0.03952095808383227	-0.031043346793433527	0.08214830000000001	-0.022111658731663583	0.014659360350744055	0.0005116313486508272	0.02373471319018931	0.6884364321092515
33	0	-6.539	0.22607163828537868	0.0045084934969448764	-0.17158671586715857	0.016805339209503112	-0.04870515799746089	0.04368964963203725	-0.1071519429874408	0.03785376465294099	-0.0013152017766680842	0.016028810775876326	0.6107299777777778
34	0	0.6000000000000001	0.0	0.037236891895788826	-0.08821711813781008	-0.04888352444176225	0.03449999999999975	0.01611889999999999	0.012264974341383059	0.022716336049859592	0.0006926306285894562	0.024631871214903935	-0.19778837777777764
35	0	-0.19999999999999973	0.00495000000000001	-0.0023867392969458834	-0.041970810000000136	0.03676012461059197	-0.028642750311516973	0.00019569279754476365	-0.010322814872427512	0.011936016672642352	0.00018637663033300046	0.02413831611269046	-0.2234200847976191
36	0	1.5300000000000002	0.009009009026405446	0.0006907718954515807	0.20661157024793408	0.027385892116182475	-5.551115123125783e-17	0.011284221337689818	0.007808040166073053	0.027118380154817934	0.0004903503084118001	0.012892854698468712	0.05259061044222232
37	0	-0.725090909090909	0.11799065420560728	0.006022939657497062	-0.097243178846115	0.07591933570581255	-0.017057590554042976	0.041512099999999996	-0.03283840394985173	0.032532108707559515	0.0008907349830565743	0.02556967617819518	2.193109603937886
38	0	-0.9129166666666664	0.004728132387706863	0.004576752934791317	0.16601684021837748	0.07320349227669576	0.001071876591719173	0.02162550000000002	-0.01020481051353346	0.05674730845602849	0.0024019528258555356	0.03747307903335067	0.04695337777777769
39	0	-1.934166666666667	0.0	0.016964909861951094	0.2673684210526315	0.08565417448689239	-0.0022706986050843037	-0.015192799999999979	0.0038072277567924844	0.0012476807846295568	-0.0006528525620644685	0.022359519438967017	-0.5650059148577777
40	0	0.5024332999999999	-0.04687499414062568	0.009400466746418923	0.2045914922349763	0.06122145701887716	-0.0061590000000000256	-0.0530226	0.1036296853674854	-0.024301949511765286	-0.0004382020222529603	0.04390384582463905	-0.5232327604244443
41	0	1.5899999999999999	0.050686393825077225	-0.02670633654460397	-0.2298929453746913	-0.05290593254583842	-0.2047151413753847	0.004058602516020429	0.003957867650464209	-0.0032218261021423125	-0.00020038421724099696	0.041471021337228714	-0.11990773333333339
42	0	1.4000000000000004	-0.008928571445658728	0.020233516178052968	0.06034482758620707	0.01005025125628145	0.019999999999999962	0.011024532522139724	-0.005383935971763287	0.0383793018701884	0.0008967716912750036	0.020363427620696338	-0.08828550358888884
43	0	-0.08000000000000007	0.034271963496232294	0.010855361791170193	0.0	-0.0014418628413781498	-0.029718000000000022	0.000764920923793877	0.0022498816361373047	0.05134151231862549	0.000973743252806223	0.01470554502642457	-0.19548279573555544
44	0	-0.36250000000000027	-0.08924205378973105	0.058494895705879624	0.1124287340985397	0.06514382402707275	0.015371838864334492	-0.007382299999999994	0.01628897687653596	0.014940023113064194	-0.0006230015109855366	0.031282992777768526	0.7383224000000003
45	0	-0.6779084000000002	0.0	0.05709978639509444	0.2529761904761907	0.04604316546762588	0.010337999999999986	0.004054299999999983	-0.08156605886187128	0.10415632577003947	0.0023774290311922297	0.03107337402745655	-0.029756234835714164
46	0	-0.6600000000000001	0.018044999999999645	-0.02044260014036492	0.05633282000000017	0.028095733610822293	-0.03331871036974132	0.018176628954576113	-0.014828357309988934	-0.004904591388352586	-0.00026563134969543375	0.007885039097157072	0.2225066796622223
47	0	-0.09267499999999984	0.08196707121743341	0.017767783316148145	0.10511174000000012	0.10383164582092519	0.09099500000000002	0.03557780000000001	0.015151472689369169	0.020566037904381468	0.0005231473906044098	0.03795411560356729	1.1716936110504754
48	0	-1.206166666666666	-0.016279069767441978	0.0778565983074323	-0.039906110012932205	0.024776324845148023	0.006679704866889485	-0.031506600000000023	-0.0038917106443400185	0.0635329971171269	0.0015352785381854347	0.02208082989819973	-0.07737726666666654
49	0	-1.0	0.010020999999999614	-0.024987681900737246	0.03052896000000005	0.05694879832810873	-0.052904404076923595	0.015458611426881694	0.0007183974268263824	-0.006869379002139908	0.00046582997480947713	0.022983908653333898	-0.6272836926355556
