,drate,cpi_pdiff2,bmon_gdp_rdiff2,stock_pdiff2,cons_pdiff2,pdebt_gdp_rdiff2,inv_gdp_rdiff2,tloan_gdp_rdiff2,tdbtserv_gdp_rdiff2,global_loan,global_drate,crisis,crisis_id,year,iso
752,-1.5099999999999998,0.09389895138226856,0.04581743495831947,-0.3003088216623764,0.05465932814575836,-0.005469999999999975,0.013325268206194285,0.07573717635166022,0.006864788716081975,0.02774337682237416,0.5025029822001532,0,2432,1985,GBR
753,-0.8766666666666669,0.08412069491008811,0.05730253199477542,-0.13797705054726028,0.09825083736509121,-0.009679999999999911,0.0012949381376155256,0.08460749241667431,0.004267800202360318,0.04675585620100708,0.21759247706770835,0,722,1986,GBR
754,0.08499999999999908,0.06637618010167046,0.06202400856419088,-0.5703901542643819,0.11624977505848477,-0.019699999999999995,0.013560877173824731,0.09070582900747637,0.004117746454520642,0.05625521552942974,0.8798984166666726,0,865,1987,GBR
755,-0.6766666666666676,0.07084621872364383,0.05116276490515159,-0.5780684261822595,0.12758386987461856,-0.04194000000000009,0.03209328932404981,0.10797438895969835,0.007772744139288891,0.06226947853826056,0.5762156041666688,0,2465,1988,GBR
756,-4.019166666666667,0.09193680196131848,0.06383107578924796,3.0999538368788215,0.10623891665323226,-0.06796000000000002,0.033337978675441804,0.13312434010988305,0.011976551586254915,0.060704730486709144,-0.8892705662878824,1,47,1989,GBR
757,-3.2108333333333317,0.12575479128380151,0.055950798898981025,-1.8368883439410237,0.03561232156273486,-0.08520999999999995,0.006994889795059023,0.08978083235865131,0.022395112884254414,0.036530663170305885,-0.3126758712121148,1,47,1990,GBR
758,2.2525000000000004,0.05120523565112034,0.04443600764329336,-3.6572889812593017,0.04981004643309417,0.030559999999999976,0.003167712706936554,0.012158185143813505,-9.16742794748529e-05,0.0013936068874213538,2.225759463252732,0,132,1996,GBR
759,0.6458333333333348,0.042687108764808634,0.0624025013661369,0.023722499343166836,0.06900860871980008,-0.0047099999999999365,-0.006730277741812674,-0.012755718048288567,-0.00926086321218203,0.023466682042697532,1.858933283003644,0,1887,1997,GBR
760,-1.2874166666666662,0.03410420163182848,0.07475146197043436,-0.1351031200582552,0.06728320600455695,-0.029169999999999918,-0.009063002210810356,-0.003998428259455733,-0.018943176248142762,0.046687006284204566,0.8197847987408784,0,830,1998,GBR
761,-0.19391666666666652,0.029068011273769567,0.025667426790476178,0.009840333194588657,0.07858163397843887,-0.03836000000000006,0.0032816216423619815,0.03750212045371437,-0.014930091683503864,0.059024472392537025,1.3700335978816978,0,2002,1999,GBR
762,-0.887083333333333,0.021357492979978687,0.014421172016247041,-1.434423916028438,0.08514379002888361,-0.04195000000000004,-0.001153318253899721,0.0666917927114078,-0.0013394153507217954,0.044764226831680555,0.8890121354783361,0,1383,2000,GBR
763,0.29433333333333334,0.020397927734178367,0.035161580800321945,-1.555477547348505,0.06936416184971095,-0.05431999999999998,-0.005540123055425256,0.08525920209019366,0.005917226416625877,0.035536822587892446,0.9385948095991767,0,1912,2001,GBR
764,1.1867500000000004,0.02507953796325446,0.036851839979858636,2.747332034772662,0.0614512209235043,-0.025189999999999935,-0.004726142253955151,0.1044471505226997,0.006357373516356797,0.04054068865228591,1.7372076510732821,0,1735,2002,GBR
765,1.3248333333333338,0.02637646888278833,0.023965140552968944,-2.5261725719602155,0.06069819819819822,0.013990000000000002,-0.004881400193809782,0.08995576725149446,0.0029409297286242184,0.04092731860103385,1.7751347633025838,0,1201,2003,GBR
766,0.33358333333333245,0.027234090146516454,0.022164686523949317,-1.5658070015626624,0.059747056258177,0.04175999999999991,-0.005545013297941437,0.07281078669260299,0.0009733570644566911,0.040908606231425386,2.0168030311618335,0,1312,2004,GBR
767,-0.11125000000000007,0.034281023178420744,0.0482613327789112,0.07275469242163646,0.04405987896804331,0.04193999999999992,-0.00189456561709761,0.07114420746473282,-0.0010679947105347726,0.06634066443070058,1.1827995409952594,1,48,2005,GBR
