	y	0	1	2	3	4	5	6	7	8	9	10	11
0	0	-1.2341667000000012	0.15848906757997683	0.018898237785165917	0.18095238093877852	0.07171407863387547	0.03357399999999998	-0.03725967401913727	-0.0004925675061365378	-0.003529887931800868	-0.0035843798181191613	0.015158166607372701	0.5828583833774366
1	0	1.3683333333333296	0.16099152956670637	0.011849794899059518	0.009756544633490627	0.05453202794238665	-0.056847795006541135	-0.013525382804949693	0.014663057769345723	0.05782052998239895	0.0033686706477813466	0.0061787826699331305	0.5354009332189996
2	0	1.3166666666666673	0.17523124357656727	-0.07280557916381086	0.19225097831635019	0.041170634920634885	-0.0159617242684994	0.09850476099346389	-0.047419592425019676	-0.08531827048315177	0.002204602886491061	0.020825257062660002	1.7449114617518398
3	1	-0.7225082999999994	-0.01492549075516525	0.017145313615729352	-0.1526132404181182	-0.0537848605577691	0.05218399999999995	0.00932630000000001	0.025629796336563183	0.026870481958490955	0.0013857924364594314	0.0029296635952253893	-0.19455202222222223
4	0	2.934166666666666	0.1798165137614678	0.05428385387941781	0.05189094107300196	0.011771300448430555	0.07572631509679717	-0.01334784360372368	0.00587209547722399	0.013528583552429252	0.004457443204595235	0.014092012139608317	0.3223375479607699
5	0	1.52	0.3085338144861869	-0.07902526916396357	0.4367987619521363	0.018243940372716372	-0.20215600000000006	0.04180519302101937	-0.06275844032428571	-0.005669402961772957	0.0005724165378208383	0.00295642123389715	1.6383219395246074
6	0	-0.9100000000000001	0.03571396410979677	0.0378808061460697	0.018862483685834652	0.004587155963302836	0.010918606868988129	-0.0022356939429274414	0.018205246023867628	0.0761773426561303	0.0004282555735210594	0.02129055830201202	-0.09712171111111095
7	0	2.85333	0.05070697220867881	-0.04153545642643258	0.19932562868394643	0.039304795622787214	0.051000000000000156	0.00684718069239304	-0.012787185510890274	-0.04344193716937744	-0.01263600529466053	-0.0040921445380110374	0.01764133333333373
8	0	1.2758333333333338	0.14840989399293303	-0.03357659510234923	-0.1680161943319819	0.0193969030154848	0.00456764516744998	-0.016081292902776073	0.0158912498994535	0.011283441164445351	0.0022634590323095394	0.014787650084685184	1.7474635450851732
9	0	1.8541699999999999	0.040000000000000036	0.025902565076924344	0.13475390156062428	0.11589068825910931	0.030182280651409432	0.020548412849516168	0.008458623083298481	0.03402634187223286	0.0037130727885413203	0.027374210054532465	0.08223314434983042
10	0	1.814	0.04429999520000005	-0.005532106555116489	0.4501822554257622	0.09421062094635713	-0.041351999999999944	0.01811329957398572	-0.04692262519143653	0.24639814108208347	0.0016383614599456836	0.04296291429586075	1.2889102282241347
11	0	-0.6483299999999996	0.011892204114325677	0.028084099006309926	0.3429339477726574	0.03350220915204871	-0.025999999999999912	0.0024103238490071344	-0.0003448304875956722	0.02387417705074707	-0.0002984596856940736	0.02503962330364006	1.8931137652541223
12	1	-0.17832999999999988	0.06702702702702723	-0.013901801367012856	0.1811275756539723	0.04526958025109473	0.010000000000000009	0.008434971880339565	-0.006590000000000006	0.02687993744323769	0.004273522090129506	0.08973611383745117	0.6587771100938632
13	0	-1.4741666666667008	0.18872416685056437	0.02782144954715282	0.5617238619392104	0.032881556056599814	0.0012880471766899548	-7.614861691998542e-05	0.0014200552739608886	0.07400781116710642	0.015940336717869832	0.010312060413690994	0.5978583812941054
14	0	0.3999999999999999	0.011111111111111072	0.0023742942879314555	0.03889247374904681	-0.007224563515954352	-0.06900000000000006	0.05131820000000001	-0.0020727540552515633	0.008638984172558622	0.00020802380464990822	0.017820886957667932	-1.0548623949155556
15	0	0.26500000066667084	0.11381548600143998	-0.04464718080377639	0.020408163265305923	0.12982779029663805	-0.050091	-0.004012544569703069	-0.02447075198827568	-0.016028103519426573	0.004301897743334719	0.009223651437314604	0.43240458615574157
16	0	2.0300000000000002	0.2066365007541482	-0.105222215570829	-0.027675243531339877	-0.01986520042568296	-0.3605995851121324	0.012985742362787073	-0.011683283909429711	-0.02427520178761805	0.0005240629805102898	0.002000075588822958	1.5835393580334434
